1,0.1100004113852813,0.0,0.0,0.0,70.0
2,0.0798709893692385,0.015064711008021398,0.015064711008021398,0.0,70.0
3,0.0703226070016872,0.016909175147634847,0.01195659241116364,0.0,70.0
4,0.07623488753751707,0.015332907291059203,0.008852458151952607,0.0,70.0
5,0.06648422272586789,0.015419781568703462,0.007709890784351731,0.0,70.0
6,0.1005515952404033,0.01592245885001007,0.007120740071513128,0.0,70.0
7,0.06402573355517312,0.016301076075850057,0.006654886440687163,0.0,70.0
8,0.07757147647000534,0.015292096275303271,0.0057798691099013675,0.0,70.0
9,0.06449574091595185,0.015283450677299287,0.005403515806924229,0.0,70.0
10,0.04316891468114185,0.019224550729354355,0.006408183576451451,0.0,70.0
11,0.06063390625908325,0.018766417592665802,0.005934462311467792,0.0,70.0
12,0.08443960884559386,0.01822659425910656,0.005495524942136567,0.0,70.0
13,0.07218032644199263,0.017520503763423612,0.005057733782075237,0.0,70.0
14,0.06415286184772294,0.017077240401800843,0.00473637430093217,0.0,70.0
15,0.09770613790528435,0.017576209411726617,0.0046974395554908975,0.0,70.0
16,0.09740752943782896,0.017859444726983146,0.004611288800007839,0.0,70.0
17,0.1401996506946995,0.022920609860419158,0.005730152465104789,0.0,70.0
18,0.11313723551866539,0.02351942361642061,0.005704298107302864,0.0,70.0
19,0.12255993907487499,0.024617829771689675,0.005802478123219283,0.0,70.0
20,0.08590159714968743,0.023997549950850572,0.0055054155330698466,0.0,70.0
21,0.12014118666651388,0.02463613688861498,0.005508807678593326,0.0,70.0
22,0.08590159714968743,0.024069714657816228,0.005252442351210999,0.0,70.0
23,0.1136793749274652,0.02421079820656061,0.00516175952117985,0.0,70.0
24,0.09456693282677511,0.02374738412151567,0.004951671885486121,0.0,70.0
25,0.09734704639954646,0.023348191854366977,0.004765929704983805,0.0,70.0
26,0.1442168609472829,0.025331170035102858,0.005066234007020572,0.0,70.0
27,0.13365230302261819,0.026187879929872235,0.005135865799309361,0.0,70.0
28,0.11683349350129357,0.026137703879309727,0.0050302034569060655,0.0,70.0
29,0.13081386234746367,0.026615903401481737,0.005029932951402772,0.0,70.0
30,0.10061348185070075,0.02619665368722493,0.004864596465556347,0.0,70.0
31,0.11075539831927807,0.02593853485059491,0.004735706882101575,0.0,70.0
32,0.08535945774088761,0.025580801854300606,0.0045944476431287445,0.0,70.0
33,0.12014118666651388,0.02557589532743751,0.004521222255237099,0.0,70.0
34,0.11359383899443257,0.025389752270699867,0.00441978856057929,0.0,70.0
35,0.08590159714968743,0.025077106938673283,0.004300688359449859,0.0,70.0
36,0.13775504920823423,0.025688439268284752,0.004342138748985192,0.0,70.0
37,0.0858588291831711,0.025398195425439682,0.004233032570906614,0.0,70.0
38,0.13766951327520158,0.025923382583487666,0.004261777844254709,0.0,70.0
39,0.11724259554953564,0.025781256805105117,0.004182272117461295,0.0,70.0
40,0.08440323593329149,0.025543544696594797,0.004090240653903449,0.0,70.0
41,0.08904566295226177,0.02526401437060799,0.003994591412517327,0.0,70.0
42,0.11359383899443257,0.025084434543849912,0.003917530507561541,0.0,70.0
43,0.08295077284868473,0.02489060465843128,0.0038407036813779966,0.0,70.0
44,0.11068578265994618,0.024686091774190237,0.0037645937026634835,0.0,70.0
45,0.0858588291831711,0.024472242018987237,0.003689329297988643,0.0,70.0
46,0.0848363630717495,0.024274074329904968,0.003618565352836677,0.0,70.0
